order_id,customer_id,order_date,product_category,quantity,unit_price_usd,order_status,payment_method
AMA-O13134,AMA-C3358,06/02/2023,Home & Kitchen,1,292.35,Delivered,UPI
AMA-O6672,AMA-C1920,2024-07-05,Home & Kitchen,5,$220.60,Pending,Amazon Pay
AMA-O13053,AMA-C4116,09-Feb-2023,Electronics,4,455.2,Delivered,UPI
AMA-O11607,AMA-C7802,09-Oct-2023,Toys,4,92.33,Delivered,UPI
AMA-O11331,AMA-C7926,25-Dec-2023,Grocery,2,56.93,Delivered,Credit Card
AMA-O9827,AMA-C7038,10-Jan-2025,Apparel,4,$119.60,Delivered,UPI
AMA-O7992,AMA-C6666,11/14/2025,Sports & Outdoors,1,90.48,Shipped,Credit Card
AMA-O5765,AMA-C5815,09/05/2023,Beauty,5,22.08,Returned,Amazon Pay
AMA-O11322,AMA-C7777,06/02/2023,Sports & Outdoors,3,181.37,Pending,Debit Card
AMA-O6204,AMA-C9196,16-Dec-2024,Grocery,5,34.49,Returned,Credit Card
AMA-O13195,AMA-C6997,2024-07-26,Sports & Outdoors,4,14.5,Delivered,Gift Card
AMA-O8213,AMA-C5257,2025-05-07,Books,1,14.79,Delivered,Debit Card
AMA-O13332,AMA-C5243,11/29/2024,Beauty,2,22.19,Delivered,Amazon Pay
AMA-O6674,AMA-C8931,31-Mar-2024,Apparel,1,34.03,Delivered,UPI
AMA-O9860,AMA-C1867,2023-12-08,Grocery,5,$46.75,Pending,UPI
AMA-O5955,AMA-C10246,10/21/2024,Apparel,3,66.27,Delivered,Gift Card
AMA-O10204,AMA-C4019,2023-12-16,Electronics,1,420.26,Delivered,Credit Card
AMA-O6324,AMA-C2468,2025-10-09,Toys,2,81.34,Returned,Amazon Pay
AMA-O13039,AMA-C2075,12/04/2025,Grocery,2,46.98,Delivered,Amazon Pay
AMA-O7744,AMA-C6992,2024-12-02,Home & Kitchen,1,120.27,Delivered,Debit Card
AMA-O7870,AMA-C2266,23-Aug-2024,Grocery,4,21.82,Pending,Debit Card
AMA-O8387,AMA-C3075,2023-04-15,Books,2,7.09,Shipped,Amazon Pay
AMA-O7526,AMA-C6913,2023-09-19,Books,3,22.16,Shipped,UPI
AMA-O5536,AMA-C9184,2025-01-07,Grocery,1,12.08,Shipped,Gift Card
AMA-O11689,AMA-C3619,17-Apr-2025,Beauty,4,18.36,Returned,Amazon Pay
AMA-O9159,AMA-C1216,01/18/2024,Electronics,3,761.96,Pending,UPI
AMA-O5193,AMA-C10720,01/29/2023,Sports & Outdoors,3,239.63,,Amazon Pay
AMA-O12340,AMA-C6719,06/07/2024,Electronics,2,336.7,Pending,Amazon Pay
AMA-O13402,AMA-C6447,31-Jul-2024,Toys,3,$76.64,Delivered,Gift Card
AMA-O7989,AMA-C7232,21-Mar-2024,Apparel,5,8.77,Pending,Amazon Pay
AMA-O10004,AMA-C10718,12/11/2025,Grocery,2,55.43,Returned,Debit Card
AMA-O9202,AMA-C6316,2024-03-08,Grocery,3,6.04,Pending,UPI
AMA-O6550,AMA-C8705,07/06/2024,Books,4,27.67,Delivered,UPI
AMA-O7420,AMA-C7775,02/09/2025,Electronics,3,643.67,Cancelled,Credit Card
AMA-O10602,AMA-C2472,06/27/2025,Apparel,2,20.46,Pending,Amazon Pay
AMA-O9873,AMA-C3424,26-Feb-2023,Beauty,4,$28.50,Pending,UPI
AMA-O5431,AMA-C1639,12/05/2025,Grocery,1,6.99,Shipped,Credit Card
AMA-O5689,AMA-C1980,22-Nov-2025,Home & Kitchen,3,261.53,Delivered,Amazon Pay
AMA-O5317,AMA-C8890,25-May-2023,Toys,4,95.43,Shipped,Credit Card
AMA-O6509,AMA-C7649,01/11/2024,Home & Kitchen,1,107.51,Delivered,Gift Card
AMA-O10440,AMA-C3619,2025-06-04,Beauty,3,42.1,Delivered,UPI
AMA-O8468,AMA-C3408,09-Sep-2025,Beauty,1,52.31,Returned,Gift Card
AMA-O11463,AMA-C2683,2025-10-19,Toys,3,7.6,Delivered,Debit Card
AMA-O12653,AMA-C2436,2024-04-25,Books,2,21.35,Cancelled,UPI
AMA-O7679,AMA-C3493,26-Jul-2023,Toys,2,39.16,Shipped,Amazon Pay
AMA-O11348,AMA-C1924,09-Sep-2024,Toys,5,$64.19,Delivered,UPI
AMA-O5335,AMA-C4649,02/08/2023,Home & Kitchen,1,60.83,Cancelled,Amazon Pay
AMA-O7542,AMA-C9694,2023-05-23,Beauty,2,30.16,Shipped,Debit Card
AMA-O9987,AMA-C7048,10/01/2023,Apparel,4,106.54,Delivered,Credit Card
AMA-O12655,AMA-C5260,03/05/2024,Toys,1,16.34,Delivered,Credit Card
AMA-O5578,AMA-C9650,05-Jan-2024,Home & Kitchen,5,23.41,Delivered,UPI
AMA-O6962,AMA-C2032,2024-07-29,Beauty,5,$60.73,Returned,UPI
AMA-O14512,AMA-C4559,2023-05-25,Sports & Outdoors,3,93.14,Returned,Amazon Pay
AMA-O10906,AMA-C7175,22-Jun-2023,Books,3,17.97,Returned,UPI
AMA-O9147,AMA-C6126,10/17/2023,Beauty,2,38.95,Delivered,Credit Card
AMA-O5553,AMA-C1584,03/24/2023,Sports & Outdoors,1,86.2,Shipped,Amazon Pay
AMA-O9533,AMA-C2631,2025-05-03,Books,2,16.95,Delivered,Amazon Pay
AMA-O7332,AMA-C3055,2025-08-13,Home & Kitchen,1,48.77,Delivered,Debit Card
AMA-O6258,AMA-C9040,2023-04-25,Books,4,17.86,Cancelled,Amazon Pay
AMA-O14115,AMA-C7250,20-Jul-2025,Electronics,5,$533.57,Delivered,UPI
AMA-O14509,AMA-C4899,2023-07-16,Apparel,5,105.49,Delivered,Credit Card
AMA-O7880,AMA-C4746,04/05/2024,Grocery,3,14.6,Delivered,Amazon Pay
AMA-O9128,AMA-C5951,03/04/2025,Books,1,$17.52,Delivered,Amazon Pay
AMA-O10753,AMA-C8760,02-Jan-2024,Beauty,5,$22.00,Returned,Debit Card
AMA-O7427,AMA-C4361,2025-02-27,Toys,1,$92.08,Shipped,UPI
AMA-O6361,AMA-C3335,2024-03-15,Toys,2,68.42,Shipped,Debit Card
AMA-O7817,AMA-C8924,06-Nov-2025,Apparel,5,$103.76,Delivered,Gift Card
AMA-O13370,AMA-C9999,03/09/2025,Beauty,3,81.19,Delivered,Amazon Pay
AMA-O13477,AMA-C8894,02/16/2024,Apparel,4,46.76,,Amazon Pay
AMA-O13846,AMA-C9407,26-Oct-2024,Toys,3,$47.43,Delivered,UPI
AMA-O5490,AMA-C1777,15-Oct-2023,Apparel,4,22.05,Delivered,Debit Card
AMA-O12495,AMA-C6325,05-Oct-2024,Home & Kitchen,3,292.49,Delivered,Amazon Pay
AMA-O5986,AMA-C4460,2025-12-01,Home & Kitchen,1,115.69,Delivered,Gift Card
AMA-O5188,AMA-C2971,07/08/2025,Grocery,-5,$24.73,Delivered,Amazon Pay
AMA-O5223,AMA-C8063,10/30/2025,Toys,5,78.04,Delivered,Credit Card
AMA-O10514,AMA-C10500,2023-05-07,Electronics,3,453.58,Pending,Gift Card
AMA-O13548,AMA-C5240,08/14/2024,Sports & Outdoors,5,97.45,Returned,Credit Card
AMA-O5976,AMA-C10488,08-Apr-2025,Beauty,3,65.8,Pending,Amazon Pay
AMA-O14541,AMA-C9756,28-Apr-2024,Electronics,5,323.32,Pending,Amazon Pay
AMA-O5267,AMA-C8738,2025-05-27,Sports & Outdoors,3,247.56,Pending,Gift Card
AMA-O7160,AMA-C3426,09-Oct-2025,Sports & Outdoors,2,182.01,Pending,Gift Card
AMA-O10863,AMA-C3192,2024-12-23,Electronics,2,787.0,Pending,UPI
AMA-O6757,AMA-C2504,07-Aug-2024,Home & Kitchen,3,74.96,Delivered,UPI
AMA-O5488,AMA-C3033,02/05/2024,Electronics,2,90.0,Delivered,Credit Card
AMA-O13045,AMA-C4652,2023-06-11,Sports & Outdoors,2,212.95,Shipped,Credit Card
AMA-O12135,AMA-C1840,22-Jan-2023,Grocery,3,16.86,Delivered,Gift Card
AMA-O7751,AMA-C3818,11/16/2024,Home & Kitchen,1,213.2,Delivered,Gift Card
AMA-O13628,AMA-C7715,29-May-2024,Apparel,1,$50.01,Delivered,Gift Card
AMA-O12383,AMA-C8657,18-Apr-2023,Toys,2,11.09,Returned,Amazon Pay
AMA-O13336,AMA-C8814,2024-03-11,Books,3,11.61,Delivered,UPI
AMA-O13082,AMA-C9999,11-Jun-2025,Apparel,1,64.85,Pending,UPI
AMA-O12863,AMA-C10919,10/03/2025,Books,4,19.03,Returned,UPI
AMA-O12723,AMA-C9133,02/04/2025,Apparel,2,$8.41,Delivered,Gift Card
AMA-O12857,AMA-C2741,04-Aug-2025,Home & Kitchen,2,271.54,Delivered,Credit Card
AMA-O9395,AMA-C5987,11/18/2023,Books,3,23.25,Delivered,Debit Card
AMA-O12285,AMA-C4799,12/25/2025,Grocery,1,$21.77,Delivered,Amazon Pay
AMA-O11919,AMA-C7644,2024-03-29,Beauty,1,$71.73,Delivered,Gift Card
AMA-O5439,AMA-C4862,21-Feb-2023,Beauty,2,$6.05,Returned,UPI
AMA-O6170,AMA-C1728,08-Nov-2025,Toys,3,27.64,Delivered,Amazon Pay
AMA-O5885,AMA-C10822,2023-07-02,Grocery,5,32.2,Delivered,Debit Card
AMA-O13147,AMA-C3751,12/13/2025,Electronics,3,$172.30,Delivered,Debit Card
AMA-O8322,AMA-C10592,05/25/2024,Beauty,5,$73.91,Delivered,UPI
AMA-O12169,AMA-C7666,04/09/2024,Apparel,1,115.01,Cancelled,Credit Card
AMA-O10034,AMA-C10080,06-Apr-2023,Grocery,4,51.4,Shipped,UPI
AMA-O11639,AMA-C5394,04-May-2023,Apparel,4,63.62,Shipped,UPI
AMA-O8567,AMA-C4104,06/06/2024,Grocery,-1,23.47,Cancelled,Gift Card
AMA-O10868,AMA-C2724,11-Aug-2023,Electronics,3,733.76,Delivered,Gift Card
AMA-O14231,AMA-C8117,2023-10-17,Grocery,2,$7.57,Returned,Amazon Pay
AMA-O14865,AMA-C4239,2025-09-29,Home & Kitchen,4,63.19,Returned,Debit Card
AMA-O8150,AMA-C10231,10/08/2023,Sports & Outdoors,2,$101.04,Delivered,UPI
AMA-O5573,AMA-C6394,06/08/2024,Electronics,3,507.45,Delivered,Debit Card
AMA-O9209,AMA-C3482,06/29/2025,Home & Kitchen,1,95.81,Cancelled,Debit Card
AMA-O9045,AMA-C8950,06-Nov-2025,Books,1,$16.85,Delivered,Credit Card
AMA-O7698,AMA-C1574,2025-05-16,Electronics,4,456.54,Pending,Credit Card
AMA-O12453,AMA-C8084,2023-09-23,Toys,4,78.55,Delivered,UPI
AMA-O9452,AMA-C9462,16-Feb-2025,Home & Kitchen,2,288.9,Pending,Credit Card
AMA-O11222,AMA-C7211,02-Dec-2024,Toys,4,34.82,Pending,Gift Card
AMA-O6711,AMA-C10813,2024-11-20,Apparel,3,23.77,Cancelled,Credit Card
AMA-O11915,AMA-C4886,10/03/2025,Books,3,26.21,Pending,UPI
AMA-O6937,AMA-C2847,24-Nov-2025,Toys,3,25.02,Delivered,Credit Card
AMA-O5862,AMA-C10586,2024-11-19,Sports & Outdoors,3,96.46,,Gift Card
AMA-O11647,AMA-C2916,2024-12-26,Grocery,5,49.72,Delivered,Credit Card
AMA-O5932,AMA-C2095,23-Jun-2025,Apparel,4,16.43,Delivered,Debit Card
AMA-O10375,AMA-C10328,2023-04-21,Apparel,4,89.46,Shipped,UPI
AMA-O11475,AMA-C9999,2024-12-19,Sports & Outdoors,4,34.37,Delivered,UPI
AMA-O8197,AMA-C3470,2024-12-03,Beauty,5,53.91,Returned,Gift Card
AMA-O14157,AMA-C5086,2025-10-08,Toys,1,$82.72,Cancelled,Amazon Pay
AMA-O10515,AMA-C5452,2023-09-12,Grocery,1,51.21,Returned,Amazon Pay
AMA-O8882,AMA-C8603,14-Jan-2023,Home & Kitchen,2,59.29,Returned,Debit Card
AMA-O6467,AMA-C2668,2023-12-20,Grocery,3,45.62,Returned,UPI
AMA-O13735,AMA-C8797,23-Mar-2025,Apparel,1,95.24,Delivered,Credit Card
AMA-O8368,AMA-C2384,2025-12-31,Home & Kitchen,5,277.9,Cancelled,Debit Card
AMA-O10491,AMA-C3986,2024-04-02,Electronics,3,471.51,Shipped,Credit Card
AMA-O7539,AMA-C8253,02/24/2023,Electronics,2,267.25,Delivered,UPI
AMA-O9639,AMA-C9627,24-Feb-2023,Apparel,3,$89.39,Cancelled,Debit Card
AMA-O11957,AMA-C9999,18-Jul-2023,Electronics,5,$57.17,Returned,Gift Card
AMA-O6316,AMA-C10414,04-Nov-2023,Home & Kitchen,4,196.3,Delivered,Credit Card
AMA-O12474,AMA-C3896,2023-08-11,Apparel,5,43.71,Cancelled,Gift Card
AMA-O7565,AMA-C9999,11-Nov-2025,Apparel,3,52.94,Delivered,UPI
AMA-O10109,AMA-C8298,10-Jun-2024,Beauty,1,83.8,Shipped,Amazon Pay
AMA-O5617,AMA-C5624,05/11/2023,Apparel,5,79.27,Cancelled,Gift Card
AMA-O5664,AMA-C9035,09-Aug-2024,Home & Kitchen,4,$24.78,Delivered,Credit Card
AMA-O8830,AMA-C3317,2023-05-13,Beauty,5,12.7,Returned,Credit Card
AMA-O13202,AMA-C8635,08-Aug-2025,Sports & Outdoors,4,146.75,Delivered,Credit Card
AMA-O9635,AMA-C10142,2023-03-31,Home & Kitchen,3,13.57,Delivered,Gift Card
AMA-O9999,AMA-C9999,03-Aug-2025,Home & Kitchen,1,287.5,Delivered,Credit Card
AMA-O7018,AMA-C6270,21-Nov-2025,Sports & Outdoors,2,$71.15,Delivered,Gift Card
AMA-O5753,AMA-C3885,2024-08-10,Beauty,4,83.21,Delivered,Credit Card
AMA-O12719,AMA-C7783,2023-12-25,Electronics,4,329.57,Delivered,Amazon Pay
AMA-O7368,AMA-C10813,30-Apr-2024,Beauty,4,$47.09,Returned,Debit Card
AMA-O5462,AMA-C4680,10/03/2025,Home & Kitchen,1,166.61,Shipped,UPI
AMA-O12130,AMA-C5886,03/12/2023,Toys,3,$25.16,Pending,UPI
AMA-O11464,AMA-C6788,03/01/2025,Toys,1,90.68,,UPI
AMA-O9801,AMA-C9708,2024-11-24,Grocery,5,$6.59,Delivered,Debit Card
AMA-O14268,AMA-C2880,2023-06-05,Electronics,2,$635.93,Delivered,UPI
AMA-O12111,AMA-C3330,2023-02-11,Electronics,1,502.93,Delivered,Amazon Pay
AMA-O9664,AMA-C4428,26-Jun-2025,Electronics,2,77.67,Pending,Credit Card
AMA-O14209,AMA-C4601,25-Dec-2025,Home & Kitchen,5,142.06,,Amazon Pay
AMA-O14911,AMA-C5067,2023-05-25,Electronics,2,$449.39,Pending,UPI
AMA-O11552,AMA-C9123,2025-01-31,Toys,1,69.66,Delivered,Debit Card
AMA-O12366,AMA-C6171,07-Jan-2025,Beauty,2,71.49,Delivered,Debit Card
AMA-O6003,AMA-C9999,21-Oct-2024,Apparel,5,53.54,Returned,Amazon Pay
AMA-O11901,AMA-C9471,13-Sep-2025,Grocery,4,$12.58,Returned,Amazon Pay
AMA-O14197,AMA-C1014,24-Jul-2023,Sports & Outdoors,2,$241.20,Delivered,Debit Card
AMA-O11556,AMA-C3924,2025-02-02,Sports & Outdoors,1,221.41,Delivered,Amazon Pay
AMA-O6183,AMA-C7706,2025-06-20,Home & Kitchen,2,128.34,Shipped,Debit Card
AMA-O13194,AMA-C3064,2023-03-10,Sports & Outdoors,4,133.2,Returned,Gift Card
AMA-O12949,AMA-C4749,2024-08-23,Home & Kitchen,4,91.38,Delivered,Amazon Pay
AMA-O13218,AMA-C5311,08/24/2023,Home & Kitchen,1,225.58,Pending,Credit Card
AMA-O8973,AMA-C5273,23-Feb-2025,Toys,2,$47.39,Delivered,Debit Card
AMA-O14005,AMA-C1556,2024-07-23,Apparel,1,69.32,Delivered,UPI
AMA-O7917,AMA-C1750,09-Sep-2025,Books,3,9.68,,Gift Card
AMA-O8192,AMA-C2551,02/03/2025,Electronics,4,232.96,Delivered,Amazon Pay
AMA-O10070,AMA-C3207,10/11/2024,Electronics,2,395.82,Cancelled,Gift Card
AMA-O8049,AMA-C7859,11/11/2023,Apparel,1,64.72,Delivered,UPI
AMA-O9732,AMA-C1692,12/22/2023,Apparel,4,111.48,Cancelled,Credit Card
AMA-O8543,AMA-C9916,09/29/2024,Apparel,2,11.87,Delivered,Credit Card
AMA-O5063,AMA-C5201,02-Nov-2025,Beauty,5,$64.80,Cancelled,Amazon Pay
AMA-O13366,AMA-C6968,10-Oct-2024,Sports & Outdoors,3,12.8,Cancelled,Debit Card
AMA-O11960,AMA-C8017,07/18/2024,Apparel,3,115.66,Shipped,Credit Card
AMA-O7950,AMA-C10805,01-Feb-2024,Beauty,4,65.01,Cancelled,Gift Card
AMA-O11426,AMA-C8063,2025-07-08,Toys,4,98.57,Cancelled,UPI
AMA-O11035,AMA-C9982,17-Oct-2025,Books,3,35.63,Returned,Gift Card
AMA-O14544,AMA-C8164,06-Apr-2023,Sports & Outdoors,3,74.06,,Credit Card
AMA-O13426,AMA-C1941,2024-05-03,Beauty,2,69.39,Pending,Gift Card
AMA-O8229,AMA-C5579,12/28/2024,Books,3,13.15,Delivered,Amazon Pay
AMA-O8900,AMA-C1588,11/30/2023,Toys,5,55.95,Returned,Credit Card
AMA-O5939,AMA-C4636,12-Jan-2023,Electronics,5,$348.74,Returned,Amazon Pay
AMA-O9616,AMA-C3973,09/14/2024,Grocery,2,8.35,Pending,Debit Card
AMA-O7205,AMA-C2095,08-Dec-2024,Grocery,2,7.41,Delivered,Gift Card
AMA-O5167,AMA-C2306,08/01/2025,Toys,5,61.63,Returned,UPI
AMA-O12915,AMA-C10123,03/09/2023,Grocery,2,48.51,Delivered,Debit Card
AMA-O10251,AMA-C7999,18-Aug-2023,Grocery,2,16.28,,UPI
AMA-O12496,AMA-C1252,2025-11-11,Home & Kitchen,4,243.41,Pending,Amazon Pay
AMA-O5790,AMA-C9078,02/16/2025,Grocery,2,3.44,Returned,Credit Card
AMA-O8374,AMA-C5849,16-Aug-2023,Books,2,$14.22,Delivered,UPI
AMA-O6004,AMA-C4009,05/22/2024,Electronics,1,402.44,Delivered,Credit Card
AMA-O14515,AMA-C4104,2024-06-16,Grocery,1,30.15,Cancelled,Gift Card
AMA-O6118,AMA-C2142,09-Feb-2023,Sports & Outdoors,3,180.86,Cancelled,UPI
AMA-O13102,AMA-C4998,04/05/2025,Books,2,10.62,Delivered,Gift Card
AMA-O12468,AMA-C1024,2024-01-10,Electronics,3,41.94,Delivered,Debit Card
AMA-O7636,AMA-C5353,10/22/2023,Books,3,20.31,Shipped,Gift Card
AMA-O11113,AMA-C10422,03/26/2025,Beauty,4,$23.57,Delivered,UPI
AMA-O10065,AMA-C4164,06-Sep-2025,Toys,3,$83.63,Delivered,Credit Card
AMA-O12984,AMA-C5679,06/04/2025,Toys,-4,$21.83,Shipped,Gift Card
AMA-O6354,AMA-C6457,2023-09-05,Apparel,2,$39.13,Returned,Gift Card
AMA-O13870,AMA-C4615,2023-03-23,Sports & Outdoors,4,223.23,Shipped,Credit Card
AMA-O9161,AMA-C10492,06/26/2023,Grocery,1,$49.68,Cancelled,Credit Card
AMA-O12861,AMA-C9904,2023-09-14,Apparel,3,114.72,Shipped,Gift Card
AMA-O5341,AMA-C5211,2025-07-01,Sports & Outdoors,4,122.07,Delivered,Credit Card
AMA-O13015,AMA-C7815,24-Sep-2025,Books,5,28.8,Cancelled,Gift Card
AMA-O12805,AMA-C4936,2023-07-18,Apparel,5,$17.23,Returned,UPI
AMA-O14749,AMA-C10494,11/04/2023,Sports & Outdoors,2,210.52,Cancelled,Amazon Pay
AMA-O11724,AMA-C3636,04/17/2025,Toys,5,$56.52,Pending,Gift Card
AMA-O11766,AMA-C7843,26-Nov-2025,Grocery,3,$7.67,Delivered,Credit Card
AMA-O8426,AMA-C10057,29-Dec-2025,Electronics,1,$147.27,,Gift Card
AMA-O9542,AMA-C7038,2023-01-27,Home & Kitchen,4,73.23,Returned,Debit Card
AMA-O7250,AMA-C5533,29-Sep-2023,Apparel,3,108.33,Shipped,UPI
AMA-O5241,AMA-C5632,28-Feb-2024,Toys,1,42.23,Delivered,Credit Card
AMA-O8549,AMA-C5645,2025-05-19,Apparel,3,93.71,Cancelled,Amazon Pay
AMA-O14598,AMA-C9640,06/14/2025,Grocery,4,22.93,Delivered,UPI
AMA-O8702,AMA-C10831,21-Feb-2025,Sports & Outdoors,5,$111.77,Delivered,Credit Card
AMA-O8222,AMA-C3200,28-Dec-2025,Home & Kitchen,2,146.17,Delivered,UPI
AMA-O12139,AMA-C6727,2023-02-27,Home & Kitchen,1,197.43,Cancelled,UPI
AMA-O12968,AMA-C5735,11/03/2023,Beauty,4,43.91,,Gift Card
AMA-O11070,AMA-C2712,07-Apr-2023,Apparel,4,43.06,Cancelled,Debit Card
AMA-O12664,AMA-C6821,2025-08-25,Electronics,5,110.75,Shipped,Credit Card
AMA-O5915,AMA-C5506,11/21/2023,Apparel,4,10.13,Returned,UPI
AMA-O14465,AMA-C5413,2023-07-11,Beauty,1,24.52,Returned,Credit Card
AMA-O14339,AMA-C4842,19-Apr-2023,Toys,5,81.01,Pending,Credit Card
AMA-O12215,AMA-C3456,2024-11-20,Sports & Outdoors,3,$78.50,Delivered,Debit Card
AMA-O13296,AMA-C3255,08-Nov-2025,Apparel,2,101.2,Returned,Gift Card
AMA-O7375,AMA-C6451,02-Apr-2023,Books,4,35.67,Delivered,Amazon Pay
AMA-O14513,AMA-C9974,2025-05-17,Electronics,5,$652.08,Delivered,Debit Card
AMA-O11725,AMA-C10784,15-Nov-2024,Beauty,1,82.56,Delivered,Gift Card
AMA-O12533,AMA-C3756,22-Jun-2023,Apparel,4,73.8,Delivered,UPI
AMA-O5698,AMA-C5320,10/08/2025,Grocery,1,$41.85,Returned,Gift Card
AMA-O7426,AMA-C10898,02-Jan-2025,Toys,1,36.99,Delivered,UPI
AMA-O9158,AMA-C10174,11/19/2023,Electronics,1,103.31,Delivered,UPI
AMA-O12102,AMA-C4963,03/09/2023,Apparel,2,$116.91,Cancelled,UPI
AMA-O6832,AMA-C7455,01/29/2023,Electronics,2,61.15,Delivered,Debit Card
AMA-O14077,AMA-C5351,16-Feb-2024,Apparel,1,46.61,Returned,Debit Card
AMA-O11775,AMA-C10232,2024-11-15,Beauty,5,$60.55,Pending,Credit Card
AMA-O13035,AMA-C9179,07/18/2023,Sports & Outdoors,5,148.94,Delivered,UPI
AMA-O13987,AMA-C9977,12/15/2023,Apparel,1,$116.79,Shipped,Amazon Pay
AMA-O7577,AMA-C10111,18-Dec-2025,Sports & Outdoors,3,215.5,,Credit Card
AMA-O5881,AMA-C6177,01/13/2025,Sports & Outdoors,2,$209.35,Pending,Gift Card
AMA-O5708,AMA-C7705,2023-10-22,Books,3,29.94,,Debit Card
AMA-O5782,AMA-C8599,02/25/2023,Grocery,4,5.99,Returned,UPI
AMA-O9829,AMA-C8503,2024-10-12,Grocery,4,2.02,Returned,Amazon Pay
AMA-O8290,AMA-C3167,2023-07-14,Sports & Outdoors,1,84.08,Shipped,Credit Card
AMA-O12104,AMA-C2319,30-Nov-2023,Beauty,5,42.41,Delivered,Gift Card
AMA-O14203,AMA-C10350,31-May-2023,Sports & Outdoors,4,118.22,Returned,Credit Card
AMA-O14791,AMA-C10847,08/29/2023,Grocery,2,59.04,Returned,Debit Card
AMA-O7184,AMA-C9297,09/07/2024,Sports & Outdoors,4,35.21,Returned,Gift Card
AMA-O6694,AMA-C8557,01/22/2025,Home & Kitchen,3,107.07,Delivered,Credit Card
AMA-O13368,AMA-C5010,15-Nov-2024,Beauty,2,5.81,Delivered,Credit Card
AMA-O13362,AMA-C9634,04/22/2025,Home & Kitchen,5,100.24,Delivered,UPI
AMA-O6083,AMA-C8821,2023-05-25,Sports & Outdoors,3,211.88,Cancelled,UPI
AMA-O11370,AMA-C2782,2025-05-15,Sports & Outdoors,3,239.92,Pending,Credit Card
AMA-O10355,AMA-C2889,10/21/2023,Books,1,6.66,Delivered,Gift Card
AMA-O7674,AMA-C8527,2025-01-26,Sports & Outdoors,5,14.16,Cancelled,UPI
AMA-O11411,AMA-C8308,01-Sep-2025,Toys,1,$87.10,Delivered,Gift Card
AMA-O14448,AMA-C9361,11-Oct-2024,Grocery,2,3.67,Delivered,Gift Card
AMA-O14276,AMA-C10163,28-Jul-2023,Toys,1,$35.14,,UPI
AMA-O7800,AMA-C1643,01/05/2025,Beauty,2,45.06,,Gift Card
AMA-O7209,AMA-C2533,15-Mar-2023,Beauty,2,42.07,Delivered,Credit Card
AMA-O6113,AMA-C6364,2024-10-27,Apparel,2,109.85,Delivered,Debit Card
AMA-O10729,AMA-C9119,2024-12-04,Books,3,17.15,Delivered,Amazon Pay
AMA-O6464,AMA-C2821,2025-01-10,Sports & Outdoors,1,109.06,Delivered,Gift Card
AMA-O14854,AMA-C9375,02/25/2023,Grocery,5,32.26,Delivered,Credit Card
AMA-O9050,AMA-C2744,03/22/2024,Toys,2,99.85,Delivered,Amazon Pay
AMA-O5746,AMA-C6918,13-Dec-2025,Toys,1,76.9,Shipped,Amazon Pay
AMA-O14520,AMA-C8996,2025-11-12,Home & Kitchen,5,173.82,Shipped,Debit Card
AMA-O12914,AMA-C8254,22-Jun-2025,Beauty,5,53.2,Pending,Debit Card
AMA-O10473,AMA-C6569,01/15/2023,Books,3,37.49,Pending,UPI
AMA-O6849,AMA-C3887,31-Jul-2023,Sports & Outdoors,4,223.62,,UPI
AMA-O11083,AMA-C2132,13-Jun-2024,Beauty,5,$41.65,Pending,UPI
AMA-O8623,AMA-C5080,06/14/2025,Toys,3,17.15,Returned,Amazon Pay
AMA-O8958,AMA-C9797,09/28/2025,Sports & Outdoors,2,35.33,Delivered,Credit Card
AMA-O14550,AMA-C4863,06/08/2023,Toys,-2,38.02,Returned,Debit Card
AMA-O14781,AMA-C8191,01/05/2023,Electronics,3,164.72,Shipped,Debit Card
AMA-O9974,AMA-C3180,09-Sep-2025,Apparel,3,80.83,Pending,Credit Card
AMA-O11592,AMA-C8525,04/29/2024,Home & Kitchen,5,289.96,Shipped,Credit Card
AMA-O5371,AMA-C6912,07/09/2025,Electronics,4,497.59,Returned,Debit Card
AMA-O11818,AMA-C3078,12/22/2025,Home & Kitchen,5,$229.04,Returned,Debit Card
AMA-O13475,AMA-C10109,05/11/2025,Grocery,2,59.17,Returned,Gift Card
AMA-O5495,AMA-C5692,2024-03-26,Sports & Outdoors,4,151.2,Pending,Gift Card
AMA-O6389,AMA-C7527,03-Sep-2025,Toys,3,$52.75,Cancelled,Debit Card
AMA-O9745,AMA-C10980,2025-12-21,Beauty,-2,11.52,Returned,Amazon Pay
AMA-O6645,AMA-C9672,02/05/2024,Toys,1,$87.61,Returned,Debit Card
AMA-O8972,AMA-C7685,15-Apr-2023,Home & Kitchen,2,106.99,Delivered,Gift Card
AMA-O12736,AMA-C10638,14-Sep-2024,Beauty,4,$76.74,Delivered,Debit Card
AMA-O5963,AMA-C4238,09-Dec-2024,Beauty,5,18.28,Delivered,UPI
AMA-O11029,AMA-C6053,10/31/2024,Home & Kitchen,1,184.75,Delivered,Credit Card
AMA-O10178,AMA-C10137,2023-05-08,Books,2,20.15,Pending,UPI
AMA-O10011,AMA-C4438,02/24/2023,Books,4,$12.05,Cancelled,UPI
AMA-O14956,AMA-C4178,11/09/2023,Electronics,2,451.04,Shipped,Credit Card
AMA-O12951,AMA-C10974,06-Feb-2024,Books,5,33.91,Delivered,Credit Card
AMA-O9903,AMA-C4045,2024-06-22,Home & Kitchen,3,$13.33,Delivered,Debit Card
AMA-O9144,AMA-C4763,15-Jan-2023,Apparel,5,119.96,Delivered,Amazon Pay
