revenue_id,order_id,payment_date,amount_paid_usd,payment_status,refund_amount_usd
AMA-R9910,AMA-O7812,20-Mar-2023,47.35,Paid,0.0
AMA-R13521,AMA-O9504,08/06/2025,337.56,Paid,0.0
AMA-R13657,AMA-O6877,04/19/2024,103.4,Paid,0.0
AMA-R14982,AMA-O14401,25-May-2025,18.66,Pending,0.0
AMA-R12360,AMA-O10265,30-Nov-2024,33.01,Paid,33.01
AMA-R12835,AMA-O7185,06/27/2024,169.4,Paid,169.4
AMA-R13996,AMA-O8556,02-Jul-2023,17.48,Paid,0.0
AMA-R10580,AMA-O9553,06/07/2023,132.26,Paid,0.0
AMA-R9395,AMA-O9544,08/05/2023,2339.15,Paid,0.0
AMA-R10994,AMA-O12829,15-Aug-2025,77.64,Refunded,0.0
AMA-R15680,AMA-O10408,15-Feb-2024,797.86,Paid,0.0
AMA-R9438,AMA-O7059,04/13/2025,288.76,Paid,288.76
AMA-R18290,AMA-O12226,19-Mar-2023,,Paid,0.0
AMA-R15963,AMA-O10196,03-Mar-2024,17.84,Paid,17.84
AMA-R10664,AMA-O5880,10-Aug-2024,240.28,Paid,0.0
AMA-R13141,AMA-O14889,01/14/2024,135.48,Paid,0.0
AMA-R15965,AMA-O8612,09-Jan-2025,144.4,Paid,0.0
AMA-R13993,AMA-O5030,05/28/2023,116.04,Paid,0.0
AMA-R10986,AMA-O12275,2023-09-13,188.84,Paid,0.0
AMA-R11481,AMA-O13075,2024-08-14,179.0,Paid,179.0
AMA-R12762,AMA-O7482,10-Jul-2023,,Paid,287.21
AMA-R14435,AMA-O11440,2024-08-12,239.25,Paid,0.0
AMA-R14690,AMA-O6845,06/11/2024,706.5,Paid,0.0
AMA-R14642,AMA-O11820,05-Aug-2024,509.28,Refunded,0.0
AMA-R13660,AMA-O9187,27-Apr-2023,710.07,Paid,0.0
AMA-R13672,AMA-O14406,06-Aug-2025,775.77,Paid,0.0
AMA-R11098,AMA-O8584,2025-12-16,1094.44,Paid,0.0
AMA-R9527,AMA-O5393,08/17/2025,246.88,Paid,0.0
AMA-R16634,AMA-O12038,2023-03-25,320.92,Paid,0.0
AMA-R16737,AMA-O5774,07-Mar-2023,10.33,Paid,0.0
AMA-R9130,AMA-O8749,16-Feb-2025,19.8,Paid,0.0
AMA-R13991,AMA-O5902,12-Jul-2025,386.36,Paid,0.0
AMA-R14361,AMA-O10853,09/20/2023,,Refunded,0.0
AMA-R15969,AMA-O11910,12-Aug-2025,2330.55,Paid,0.0
AMA-R12554,AMA-O11444,2024-09-14,142.06,Refunded,0.0
AMA-R9123,AMA-O10985,09-Jul-2023,229.06,Paid,0.0
AMA-R9435,AMA-O13919,2025-11-09,242.84,Paid,0.0
AMA-R17947,AMA-O7412,27-Mar-2023,158.65,Paid,0.0
AMA-R16556,AMA-O8947,11/23/2023,105.33,Paid,0.0
AMA-R12828,AMA-O10695,03/29/2025,153.01,Paid,0.0
AMA-R10637,AMA-O7662,26-Nov-2023,,Paid,0.0
AMA-R13061,AMA-O6068,05/24/2023,,Paid,0.0
AMA-R12301,AMA-O5043,11-Jul-2025,49.46,Paid,0.0
AMA-R15952,AMA-O14088,27-Nov-2023,109.84,Paid,109.84
AMA-R16398,AMA-O7719,28-Feb-2024,59.68,Paid,0.0
AMA-R14885,AMA-O5979,2025-12-17,3830.3,Paid,847.88
AMA-R9588,AMA-O13324,15-Jan-2024,91.44,Paid,0.0
AMA-R10064,AMA-O11179,12-Oct-2024,79.5,Paid,0.0
AMA-R14544,AMA-O7576,18-Oct-2025,1223.46,Refunded,0.0
AMA-R11272,AMA-O9637,05/24/2024,100.28,Paid,0.0
AMA-R14751,AMA-O13025,05/24/2024,3196.24,Paid,0.0
AMA-R13965,AMA-O6526,01/24/2025,157.92,Paid,0.0
AMA-R12470,AMA-O11101,04/23/2025,80.13,Pending,0.0
AMA-R15994,AMA-O8660,10/08/2024,71.5,Pending,0.0
AMA-R17125,AMA-O11508,2023-02-25,175.45,Paid,0.0
AMA-R9951,AMA-O8729,07/03/2024,91.32,Paid,0.0
AMA-R9658,AMA-O10533,03/07/2023,51.52,Paid,0.0
AMA-R16562,AMA-O13866,06-May-2025,84.87,Refunded,0.0
AMA-R16435,AMA-O11006,24-Apr-2025,352.05,Pending,0.0
AMA-R15798,AMA-O12477,2023-09-29,346.56,Refunded,0.0
AMA-R17473,AMA-O11750,15-Oct-2023,279.95,Paid,0.0
AMA-R13534,AMA-O14486,04/27/2025,31.48,Paid,0.0
AMA-R18217,AMA-O13387,09/05/2024,84.57,Paid,0.0
AMA-R17927,AMA-O9673,09-Jun-2025,271.12,Paid,0.0
AMA-R9604,AMA-O5212,2023-09-17,78.92,Paid,0.0
AMA-R13140,AMA-O14525,31-Dec-2023,115.08,Refunded,0.0
AMA-R9853,AMA-O13670,03-Aug-2025,35.91,Paid,35.91
AMA-R12955,AMA-O12181,01/03/2024,39.28,Paid,0.0
AMA-R17277,AMA-O14060,2024-09-06,,Pending,0.0
AMA-R18551,AMA-O6694,01/22/2025,321.21,Paid,0.0
AMA-R13755,AMA-O5161,06-Nov-2024,370.86,Paid,0.0
AMA-R16690,AMA-O7273,09-Nov-2025,123.0,Paid,123.0
AMA-R15316,AMA-O13036,24-Aug-2023,43.3,Paid,0.0
AMA-R12346,AMA-O7496,2025-08-19,61.66,Refunded,0.0
AMA-R14319,AMA-O5178,2024-06-18,30.68,Paid,0.0
AMA-R9514,AMA-O8580,29-Nov-2025,211.04,Paid,0.0
AMA-R9444,AMA-O11747,01-Dec-2025,302.7,Pending,0.0
AMA-R18624,AMA-O5349,2025-12-21,582.88,Paid,0.0
AMA-R15770,AMA-O12406,2024-04-21,166.96,Refunded,0.0
AMA-R14851,AMA-O8638,2024-02-29,135.84,Paid,0.0
AMA-R15844,AMA-O8613,2023-08-29,158.35,Paid,158.35
AMA-R14088,AMA-O14244,2023-01-03,971.64,Paid,0.0
AMA-R14728,AMA-O11611,07/18/2023,39.79,Paid,0.0
AMA-R16648,AMA-O12125,2023-02-09,35.82,Paid,35.82
AMA-R11366,AMA-O14946,10/23/2024,3559.65,Paid,3559.65
AMA-R12056,AMA-O11131,26-Jan-2023,77.32,Paid,77.32
AMA-R13290,AMA-O5444,03-Apr-2023,32.56,Refunded,0.0
AMA-R9821,AMA-O13134,06/02/2023,292.35,Paid,0.0
AMA-R16143,AMA-O13759,08/08/2023,27.94,Paid,0.0
AMA-R9729,AMA-O7660,04/16/2025,491.95,Paid,0.0
AMA-R16589,AMA-O7759,09/11/2025,245.37,Pending,0.0
AMA-R14784,AMA-O9023,12-Sep-2025,176.04,Pending,0.0
AMA-R9508,AMA-O7854,2025-10-23,126.63,Refunded,34.65
AMA-R17030,AMA-O5547,02/12/2023,74.49,Paid,0.0
AMA-R14692,AMA-O10965,01/21/2024,219.86,Paid,0.0
AMA-R9578,AMA-O13166,19-Jun-2023,77.08,Paid,0.0
AMA-R18037,AMA-O5319,12-Mar-2025,155.61,Pending,0.0
AMA-R12631,AMA-O7143,2024-12-14,337.66,Paid,0.0
AMA-R9081,AMA-O6987,12/20/2025,101.84,Paid,101.84
AMA-R16395,AMA-O11554,13-Oct-2024,1763.45,Paid,0.0
AMA-R13981,AMA-O5687,2023-08-30,530.97,Paid,0.0
AMA-R14120,AMA-O14655,2024-08-21,114.5,Pending,0.0
AMA-R11990,AMA-O12730,2024-01-05,33.98,Paid,0.0
AMA-R13430,AMA-O8028,07-Feb-2024,48.97,Paid,0.0
AMA-R17565,AMA-O14503,01/10/2023,1307.78,Paid,0.0
AMA-R15944,AMA-O5875,02/16/2024,294.81,Paid,81.06
AMA-R9803,AMA-O5630,24-May-2023,78.05,Paid,0.0
AMA-R14695,AMA-O5437,27-Jan-2023,45.95,Pending,21.04
AMA-R14983,AMA-O9578,04-Nov-2025,225.81,Paid,225.81
AMA-R9834,AMA-O5756,14-Jul-2023,75.36,Paid,75.36
AMA-R17778,AMA-O13348,18-Jun-2025,16.56,Paid,16.56
AMA-R18009,AMA-O8094,06/12/2023,256.0,Pending,0.0
AMA-R11548,AMA-O8916,2024-09-05,428.05,Paid,0.0
AMA-R16741,AMA-O7556,22-Oct-2023,181.76,Paid,181.76
AMA-R18270,AMA-O9568,2024-11-30,421.94,Paid,421.94
AMA-R16773,AMA-O10117,08/15/2023,46.65,Refunded,0.0
AMA-R10958,AMA-O5763,18-Nov-2025,34.9,Refunded,0.0
AMA-R18447,AMA-O12719,2023-12-25,1318.28,Paid,0.0
AMA-R10869,AMA-O14451,26-May-2025,1569.22,Refunded,0.0
AMA-R16976,AMA-O14801,2025-04-14,,Paid,0.0
AMA-R12623,AMA-O11913,02/25/2025,48.94,Paid,0.0
AMA-R9017,AMA-O10064,19-Sep-2023,68.02,Paid,68.02
AMA-R9051,AMA-O14129,05-Apr-2025,253.16,Paid,0.0
AMA-R18083,AMA-O13343,2024-07-05,276.1,Paid,0.0
AMA-R13979,AMA-O6809,2023-09-12,68.9,Paid,0.0
AMA-R15251,AMA-O10300,01/20/2023,110.76,Paid,0.0
AMA-R9182,AMA-O13046,24-May-2024,51.66,Paid,0.0
AMA-R10157,AMA-O11255,04-Jul-2023,112.62,Paid,0.0
AMA-R17999,AMA-O9728,03/10/2025,251.2,Paid,0.0
AMA-R12130,AMA-O10496,15-May-2025,195.75,Paid,0.0
AMA-R13562,AMA-O13153,2024-10-22,217.16,Paid,0.0
AMA-R18108,AMA-O13740,30-May-2025,359.48,Paid,0.0
AMA-R10588,AMA-O11624,09-Nov-2024,42.86,Paid,0.0
AMA-R11656,AMA-O5861,11/29/2023,683.28,Paid,683.28
AMA-R15740,AMA-O8437,02/09/2025,17.18,Paid,0.0
AMA-R11828,AMA-O6360,19-Jan-2025,127.64,Paid,127.64
AMA-R18437,AMA-O7565,11-Nov-2025,158.82,Paid,0.0
AMA-R11494,AMA-O13064,08/04/2025,2222.52,Paid,0.0
AMA-R12246,AMA-O10392,2025-06-12,10.86,Paid,0.0
AMA-R14093,AMA-O8042,05/21/2024,71.16,Paid,0.0
AMA-R9489,AMA-O5037,2024-04-17,108.65,Paid,0.0
AMA-R9082,AMA-O11202,15-Sep-2023,66.64,Refunded,0.0
AMA-R15627,AMA-O7141,07/17/2025,269.24,Paid,0.0
AMA-R15895,AMA-O5069,30-May-2024,52.2,Paid,0.0
AMA-R14104,AMA-O6174,05/24/2023,140.24,Paid,0.0
AMA-R11742,AMA-O13631,06/10/2025,496.06,Paid,0.0
AMA-R13248,AMA-O7152,12/03/2023,,Refunded,0.0
AMA-R12072,AMA-O9059,2025-01-15,261.96,Paid,117.3
AMA-R11900,AMA-O10049,19-Nov-2023,1858.12,Paid,0.0
AMA-R16989,AMA-O14360,2024-01-16,29.3,Paid,0.0
AMA-R13468,AMA-O10432,12-Jun-2025,97.62,Paid,0.0
AMA-R14097,AMA-O10364,08/04/2023,,Refunded,0.0
AMA-R11855,AMA-O8844,18-Jan-2025,1100.3,Paid,0.0
AMA-R13737,AMA-O7568,01/27/2024,39.42,Paid,0.0
AMA-R12899,AMA-O11716,07/01/2023,446.45,Paid,153.87
AMA-R9263,AMA-O12274,2024-02-03,192.4,Paid,0.0
AMA-R15559,AMA-O13411,21-Apr-2023,11.64,Paid,0.0
AMA-R18112,AMA-O9788,2024-03-05,568.64,Paid,0.0
AMA-R9795,AMA-O13551,2024-02-01,210.52,Paid,0.0
AMA-R11904,AMA-O10941,10-Apr-2025,137.3,Paid,0.0
AMA-R13618,AMA-O7653,25-Nov-2024,533.64,Paid,0.0
AMA-R18635,AMA-O9022,27-Jan-2025,419.2,Paid,0.0
AMA-R10843,AMA-O10567,03/09/2025,623.36,Paid,0.0
AMA-R13946,AMA-O12677,2024-07-31,,Paid,0.0
AMA-R12513,AMA-O5931,09-Dec-2023,392.0,Paid,0.0
AMA-R10017,AMA-O13139,18-Oct-2024,174.55,Paid,0.0
AMA-R18253,AMA-O10770,06/18/2024,1109.44,Refunded,0.0
AMA-R9742,AMA-O5309,2025-12-19,587.4,Paid,0.0
AMA-R15431,AMA-O7296,12-Apr-2025,,Pending,0.0
AMA-R13461,AMA-O5651,06-Oct-2024,172.77,Paid,0.0
AMA-R13375,AMA-O9861,2024-03-10,,Pending,0.0
AMA-R12313,AMA-O7794,2023-12-01,58.18,Paid,58.18
AMA-R10420,AMA-O7529,03-Jun-2023,307.3,Refunded,0.0
AMA-R16396,AMA-O13643,16-Sep-2025,15.57,Paid,15.57
AMA-R15101,AMA-O8111,04-Sep-2023,132.63,Pending,0.0
AMA-R15671,AMA-O8811,2025-06-29,433.5,Paid,0.0
AMA-R10135,AMA-O8431,01-Mar-2025,107.82,Paid,0.0
AMA-R11156,AMA-O5443,2025-11-30,91.13,Refunded,0.0
AMA-R14268,AMA-O11281,2023-01-17,162.72,Refunded,0.0
AMA-R12102,AMA-O13323,02/20/2024,53.53,Refunded,0.0
AMA-R18146,AMA-O11698,04/02/2025,366.6,Paid,366.6
AMA-R10034,AMA-O8018,04/13/2025,587.94,Paid,0.0
AMA-R18153,AMA-O13777,26-Sep-2025,381.24,Paid,0.0
AMA-R16051,AMA-O6171,24-Aug-2023,283.08,Paid,283.08
AMA-R15048,AMA-O7710,24-Feb-2025,95.65,Paid,95.65
AMA-R9837,AMA-O7200,05/17/2023,234.8,Pending,0.0
AMA-R15314,AMA-O8102,2023-11-11,3238.55,Paid,0.0
AMA-R18154,AMA-O6061,2023-11-27,125.82,Paid,125.82
AMA-R10138,AMA-O10892,04/27/2024,191.28,Paid,0.0
AMA-R13676,AMA-O12963,2023-10-19,145.32,Paid,0.0
AMA-R10445,AMA-O11017,15-Oct-2024,171.1,Refunded,40.61
AMA-R11833,AMA-O12662,14-May-2023,405.0,Pending,0.0
AMA-R13121,AMA-O5298,2025-08-09,50.4,Refunded,0.0
AMA-R10755,AMA-O9260,03/26/2025,62.92,Paid,0.0
AMA-R13398,AMA-O7284,19-Dec-2024,343.48,Pending,0.0
AMA-R15750,AMA-O14327,02/28/2025,172.65,Refunded,0.0
AMA-R16316,AMA-O7166,12/14/2025,222.0,Pending,0.0
AMA-R9701,AMA-O6615,02/02/2025,95.46,Paid,0.0
AMA-R13156,AMA-O13701,2023-06-28,207.23,Paid,0.0
AMA-R15923,AMA-O6552,02-Jul-2024,47.18,Pending,0.0
AMA-R11002,AMA-O8544,30-Sep-2024,242.12,Paid,242.12
AMA-R15888,AMA-O8755,03/25/2023,105.32,Paid,48.85
AMA-R18517,AMA-O8702,21-Feb-2025,558.85,Paid,0.0
AMA-R17369,AMA-O11863,26-Dec-2023,,Paid,0.0
AMA-R10654,AMA-O13077,05/03/2023,1749.05,Paid,0.0
AMA-R10797,AMA-O8158,27-Sep-2024,694.28,Refunded,0.0
AMA-R12883,AMA-O14778,01/01/2023,159.15,Paid,159.15
AMA-R15904,AMA-O8799,21-Jun-2024,,Paid,0.0
AMA-R18232,AMA-O13869,16-Jan-2025,10.48,Paid,0.0
AMA-R10334,AMA-O7958,05/10/2023,177.0,Paid,177.0
AMA-R17484,AMA-O12201,11/07/2025,2.97,Pending,0.0
AMA-R15283,AMA-O10716,17-Dec-2023,37.01,Paid,0.0
AMA-R16321,AMA-O5596,2023-09-14,87.87,Paid,0.0
AMA-R10676,AMA-O9269,31-Dec-2025,2042.64,Refunded,0.0
AMA-R11221,AMA-O5802,2023-06-25,26.05,Paid,0.0
AMA-R11246,AMA-O10391,14-Sep-2023,16.36,Paid,0.0
AMA-R16232,AMA-O8681,17-Apr-2023,63.12,Paid,0.0
AMA-R14707,AMA-O6510,2024-12-21,13.45,Refunded,0.0
AMA-R15708,AMA-O5438,21-Aug-2025,163.44,Refunded,56.97
AMA-R13701,AMA-O7680,14-Nov-2025,771.3,Paid,0.0
AMA-R14257,AMA-O11490,2023-05-02,21.12,Paid,21.12
AMA-R9288,AMA-O5434,2025-10-16,259.15,Paid,0.0
AMA-R16277,AMA-O10578,12-Jan-2024,136.86,Paid,0.0
AMA-R13494,AMA-O14013,05-Dec-2023,714.4,Paid,0.0
AMA-R10204,AMA-O10367,2025-05-24,522.45,Paid,0.0
AMA-R9315,AMA-O5554,2023-08-05,11.7,Paid,0.0
AMA-R11508,AMA-O11669,2023-08-22,97.24,Paid,97.24
AMA-R18030,AMA-O5314,2023-10-14,30.4,Paid,0.0
AMA-R11911,AMA-O10720,21-Nov-2025,632.04,Paid,0.0
AMA-R11891,AMA-O10289,2023-05-26,331.75,Paid,0.0
AMA-R10351,AMA-O8324,10/01/2023,30.0,Paid,0.0
AMA-R10970,AMA-O11145,18-Sep-2024,70.74,Paid,0.0
AMA-R14559,AMA-O14792,2024-07-01,33.54,Paid,0.0
AMA-R9265,AMA-O7580,12/08/2024,81.94,Paid,0.0
AMA-R14156,AMA-O11638,05/07/2025,1512.65,Paid,1512.65
AMA-R16930,AMA-O9908,07/03/2024,85.78,Paid,85.78
AMA-R9220,AMA-O12353,2023-05-21,,Paid,0.0
AMA-R9682,AMA-O13034,04/28/2024,67.46,Refunded,0.0
AMA-R18407,AMA-O8567,06/06/2024,23.47,Refunded,0.0
AMA-R17090,AMA-O6328,2025-11-05,249.22,Paid,249.22
AMA-R12536,AMA-O12822,2024-01-20,,Paid,0.0
AMA-R10170,AMA-O7694,31-Dec-2024,9.07,Paid,0.0
AMA-R15172,AMA-O8950,2025-05-16,,Paid,0.0
AMA-R16426,AMA-O13960,08/10/2024,83.42,Paid,0.0
AMA-R11551,AMA-O7916,10-Nov-2023,70.44,Pending,0.0
AMA-R14067,AMA-O7630,04/25/2023,436.25,Paid,436.25
AMA-R16712,AMA-O14823,03/21/2024,1671.45,Paid,0.0
AMA-R12446,AMA-O12071,13-Mar-2024,157.6,Paid,157.6
AMA-R9027,AMA-O9350,05-May-2023,114.5,Paid,0.0
AMA-R17268,AMA-O11384,06-Apr-2023,145.28,Paid,0.0
AMA-R12876,AMA-O6413,07/22/2023,,Paid,0.0
AMA-R14515,AMA-O9686,2025-11-24,2145.88,Paid,2145.88
AMA-R18281,AMA-O12544,2024-12-24,85.76,Paid,85.76
AMA-R17195,AMA-O6200,21-Jun-2024,,Refunded,0.0
AMA-R11040,AMA-O5172,2025-08-11,25.4,Paid,0.0
AMA-R10305,AMA-O9691,04/06/2023,94.56,Paid,0.0
AMA-R10492,AMA-O14899,08/19/2025,118.68,Paid,118.68
AMA-R14233,AMA-O11685,01-Jan-2023,47.31,Paid,0.0
AMA-R11667,AMA-O8400,22-Mar-2023,85.89,Paid,0.0
AMA-R18223,AMA-O9009,15-Dec-2025,370.68,Paid,0.0
AMA-R9372,AMA-O5263,2024-09-30,101.04,Paid,101.04
AMA-R12212,AMA-O5077,2024-12-07,3.67,Paid,0.0
AMA-R14038,AMA-O14083,30-Apr-2023,48.06,Refunded,0.0
AMA-R10504,AMA-O7528,10/01/2025,155.3,Paid,0.0
AMA-R13964,AMA-O14424,2024-12-05,1925.44,Paid,0.0
AMA-R12818,AMA-O9028,01-Nov-2025,1424.68,Paid,0.0
AMA-R16918,AMA-O9876,2024-05-19,123.84,Refunded,0.0
AMA-R13067,AMA-O14938,04/23/2024,532.53,Paid,0.0
AMA-R10226,AMA-O7097,2025-06-23,171.34,Paid,0.0
AMA-R15536,AMA-O14047,06-Apr-2023,173.94,Paid,0.0
AMA-R11402,AMA-O12577,2025-09-18,111.92,Refunded,0.0
AMA-R17336,AMA-O10053,09/10/2024,192.56,Paid,0.0
AMA-R16899,AMA-O12734,2024-10-06,2527.72,Paid,0.0
AMA-R13243,AMA-O8600,2023-01-14,626.85,Paid,0.0
AMA-R9219,AMA-O12472,05/03/2025,120.76,Paid,46.7
AMA-R15517,AMA-O10325,2025-05-09,628.42,Paid,628.42
AMA-R16723,AMA-O11324,01/14/2025,52.56,Paid,0.0
AMA-R14969,AMA-O7098,2023-04-11,86.8,Paid,0.0
AMA-R14937,AMA-O9773,2023-05-18,1069.4,Refunded,0.0
AMA-R18249,AMA-O8570,2023-02-14,68.56,Paid,0.0
AMA-R13139,AMA-O13505,19-Apr-2025,29.22,Paid,0.0
AMA-R13558,AMA-O6682,2023-04-29,1992.05,Paid,0.0
AMA-R13209,AMA-O14556,30-Oct-2024,24.45,Refunded,0.0
AMA-R13215,AMA-O10890,15-Dec-2024,39.3,Paid,0.0
AMA-R16740,AMA-O14089,2023-08-07,359.85,Pending,0.0
AMA-R15065,AMA-O9524,2024-03-26,66.84,Paid,66.84
AMA-R17921,AMA-O11488,2025-01-11,136.83,Paid,0.0
AMA-R12261,AMA-O13360,07/11/2023,7.75,Paid,0.0
AMA-R10321,AMA-O14914,07-Nov-2025,274.35,Paid,0.0
AMA-R13170,AMA-O8541,2025-09-03,191.68,Pending,0.0
AMA-R13409,AMA-O11942,2024-04-04,61.05,Refunded,0.0
AMA-R9494,AMA-O5541,04/01/2024,353.69,Paid,0.0
AMA-R9534,AMA-O9014,2024-04-20,847.11,Paid,0.0
AMA-R14227,AMA-O11310,12/24/2025,146.19,Paid,0.0
AMA-R12638,AMA-O12575,2024-08-21,251.88,Paid,0.0
AMA-R17084,AMA-O9499,11-Mar-2024,368.6,Paid,0.0
AMA-R14200,AMA-O11048,10/20/2023,204.75,Paid,0.0
AMA-R10152,AMA-O14777,2024-04-11,218.14,Pending,0.0
AMA-R10983,AMA-O11676,2025-04-12,52.38,Paid,0.0
AMA-R17241,AMA-O11292,01-Oct-2024,110.38,Paid,110.38
AMA-R17183,AMA-O6964,14-Dec-2024,385.85,Paid,0.0
AMA-R17517,AMA-O6283,08/01/2023,30.22,Paid,30.22
AMA-R12618,AMA-O5811,12-Apr-2024,80.3,Paid,80.3
AMA-R15807,AMA-O14300,21-Mar-2023,78.61,Paid,0.0
AMA-R18395,AMA-O12723,02/04/2025,16.82,Paid,0.0
AMA-R12316,AMA-O14818,11-Jul-2025,205.85,Paid,0.0
AMA-R9930,AMA-O6814,30-Mar-2024,76.84,Paid,0.0
AMA-R12361,AMA-O14839,01/09/2025,1992.8,Paid,0.0
AMA-R15846,AMA-O13917,2025-10-24,47.84,Paid,0.0
AMA-R9211,AMA-O10084,17-Jun-2023,109.52,Refunded,0.0
AMA-R18011,AMA-O11351,2024-12-06,1929.75,Paid,0.0
AMA-R13211,AMA-O7524,04/05/2023,163.23,Paid,0.0
AMA-R15569,AMA-O14284,06/02/2025,139.4,Paid,0.0
AMA-R14335,AMA-O9126,2023-09-21,461.16,Paid,461.16
AMA-R10345,AMA-O9091,08/20/2024,626.48,Paid,0.0
AMA-R9727,AMA-O13756,11/14/2023,369.63,Pending,0.0
AMA-R15056,AMA-O6696,13-Nov-2024,303.72,Paid,0.0
AMA-R13336,AMA-O13568,05-Nov-2025,130.95,Paid,0.0
AMA-R12031,AMA-O14672,2024-11-13,,Paid,0.0
AMA-R16603,AMA-O13221,03/12/2025,63.32,Paid,0.0
AMA-R16599,AMA-O12165,14-Feb-2024,43.56,Refunded,0.0
AMA-R17298,AMA-O8170,2025-09-15,159.63,Paid,0.0
AMA-R13403,AMA-O6252,2023-07-27,149.1,Paid,0.0
AMA-R10613,AMA-O10054,04/19/2024,716.28,Paid,716.28
AMA-R18180,AMA-O9363,11/26/2023,122.6,Paid,0.0
AMA-R12299,AMA-O13524,2023-04-07,739.14,Refunded,0.0
AMA-R9021,AMA-O14191,20-Aug-2023,830.55,Paid,0.0
AMA-R11333,AMA-O14658,06-Oct-2024,13.43,Paid,0.0
AMA-R10658,AMA-O9817,22-Dec-2025,216.45,Paid,0.0
AMA-R17946,AMA-O5949,14-Nov-2025,43.5,Paid,43.5
AMA-R13678,AMA-O10958,2025-01-06,1111.85,Paid,0.0
AMA-R15927,AMA-O14835,15-Jul-2024,424.84,Paid,424.84
AMA-R12282,AMA-O9433,01/22/2024,152.04,Refunded,0.0
AMA-R17311,AMA-O9362,09/30/2024,278.94,Paid,0.0
AMA-R16393,AMA-O12954,28-Jun-2025,31.04,Pending,0.0
AMA-R12557,AMA-O11790,04-Sep-2024,25.41,Paid,0.0
AMA-R13158,AMA-O12400,23-Dec-2025,22.84,Paid,0.0
AMA-R9447,AMA-O13863,14-Apr-2025,123.8,Refunded,0.0
AMA-R16191,AMA-O12105,07/29/2023,234.75,Paid,234.75
AMA-R12297,AMA-O12077,2024-05-21,45.13,Paid,0.0
AMA-R11811,AMA-O6895,2024-02-24,9.84,Refunded,0.0
AMA-R16345,AMA-O13984,09-Jan-2023,445.3,Paid,0.0
AMA-R11719,AMA-O9120,06/01/2024,374.0,Refunded,0.0
AMA-R10417,AMA-O5744,2025-07-29,,Paid,0.0
AMA-R13778,AMA-O7769,2025-12-10,17.78,Paid,0.0
AMA-R16270,AMA-O10366,2025-01-24,114.96,Paid,0.0
AMA-R11868,AMA-O10410,2023-05-15,192.44,Paid,0.0
AMA-R17334,AMA-O10153,09/30/2023,348.92,Paid,0.0
AMA-R11696,AMA-O13398,08-Sep-2023,175.56,Paid,0.0
AMA-R10638,AMA-O10097,17-Jul-2023,183.81,Refunded,0.0
AMA-R16658,AMA-O7164,04/22/2024,198.9,Paid,0.0
AMA-R14187,AMA-O14000,03-Apr-2023,850.02,Paid,0.0
AMA-R10101,AMA-O5849,07/22/2024,308.45,Refunded,0.0
AMA-R12552,AMA-O13575,2024-04-29,97.75,Refunded,0.0
AMA-R14852,AMA-O8630,11/10/2024,843.12,Refunded,0.0
AMA-R17562,AMA-O8390,26-Dec-2023,51.92,Paid,0.0
AMA-R10779,AMA-O6523,17-Jan-2023,746.4,Paid,0.0
AMA-R14142,AMA-O10184,10-Oct-2023,281.1,Paid,0.0
AMA-R9561,AMA-O9027,05-Sep-2023,80.88,Paid,0.0
AMA-R17905,AMA-O8928,22-May-2023,16.98,Refunded,0.0
AMA-R15229,AMA-O10570,25-Oct-2025,783.05,Paid,0.0
AMA-R13491,AMA-O13801,05/03/2025,41.64,Pending,0.0
AMA-R17808,AMA-O14591,2023-10-08,179.12,Paid,0.0
AMA-R10044,AMA-O7955,2023-05-27,136.34,Paid,0.0
AMA-R18374,AMA-O12495,05-Oct-2024,877.47,Paid,340.75
AMA-R12343,AMA-O7374,2023-04-07,594.95,Paid,267.58
AMA-R9881,AMA-O13893,18-Apr-2023,38.84,Pending,0.0
AMA-R16706,AMA-O8554,2024-10-24,149.43,Refunded,0.0
AMA-R15493,AMA-O12512,2024-10-07,210.84,Paid,0.0
AMA-R13870,AMA-O14863,25-Sep-2023,39.99,Paid,0.0
AMA-R9063,AMA-O11668,04/30/2025,320.3,Paid,320.3
AMA-R10612,AMA-O6485,2025-08-08,172.5,Refunded,0.0
AMA-R16190,AMA-O6777,06-Jan-2025,54.8,Paid,0.0
AMA-R15508,AMA-O12410,03-May-2023,23.34,Refunded,10.61
AMA-R11089,AMA-O5299,2023-02-26,26.4,Pending,0.0
AMA-R16490,AMA-O9386,09/10/2023,132.26,Paid,0.0
AMA-R12391,AMA-O11760,08-Jul-2023,118.7,Pending,0.0
AMA-R15850,AMA-O5907,2023-02-27,64.23,Paid,64.23
AMA-R9688,AMA-O14841,08-Jul-2025,152.28,Pending,0.0
AMA-R11563,AMA-O13384,11/11/2024,122.88,Paid,0.0
AMA-R9369,AMA-O5672,16-Feb-2025,202.3,Paid,0.0
AMA-R11444,AMA-O6428,2025-07-17,33.65,Paid,0.0
AMA-R10031,AMA-O13397,2023-11-03,381.5,Paid,381.5
AMA-R14565,AMA-O13925,03/25/2024,192.92,Pending,0.0
AMA-R14600,AMA-O13661,12/13/2024,389.58,Pending,0.0
AMA-R10114,AMA-O9933,18-Jul-2025,219.88,Paid,0.0
AMA-R9576,AMA-O12405,05-Feb-2023,162.63,Paid,0.0
AMA-R14356,AMA-O6820,2023-12-13,460.92,Paid,0.0
AMA-R12844,AMA-O9659,02/08/2025,52.92,Paid,0.0
